id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
82702,How to Train Your Dragon 2,en,2014-06-12,145000000,609123048,102.0,7.6,3106,100.21391,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",The training is over.,Released,http://www.howtotrainyourdragon.com/,2014,6,2010,464123048
205584,Gods of Egypt,en,2016-02-25,140000000,150680864,127.0,5.3,1277,56.257249,A common thief joins a mythical god on a quest through Egypt.,The battle for eternity begins,Released,,2016,2,2010,10680864
10048,Stealth,en,2005-07-28,135000000,76932943,121.0,4.9,331,17.88953,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",Fear The Sky,Released,,2005,7,2000,-58067057
13183,Watchmen,en,2009-03-05,130000000,185258983,163.0,7.0,2811,64.798873,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",Justice is coming to all of us.  No matter what we do.,Released,https://www.warnerbros.com/watchmen,2009,3,2000,55258983
944,Lethal Weapon 4,en,1998-07-10,140000000,285444603,127.0,6.3,767,24.855701,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",The faces you love. The action you expect.,Released,,1998,7,1990,145444603
1927,Hulk,en,2003-06-19,137000000,245360480,138.0,5.3,1533,34.981698,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",Unleash the hero within,Released,,2003,6,2000,108360480
72559,G.I. Joe: Retaliation,en,2013-03-26,130000000,371876278,110.0,5.4,3025,59.325589,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",,Released,http://www.gijoemovie.com,2013,3,2010,241876278
7364,Sahara,en,2005-04-06,130000000,119269486,124.0,5.7,434,21.605568,"Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor, they find themselves on the ultimate treasure hunt.",Dirk Pitt. Adventure has a new name.,Released,,2005,4,2000,-10730514
2114,Final Fantasy: The Spirits Within,en,2001-07-02,137000000,85131830,106.0,5.9,433,26.074908,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",Unleash a new reality,Released,,2001,7,2000,-51868170
1771,Captain America: The First Avenger,en,2011-07-22,140000000,370569774,124.0,6.6,7047,74.506246,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",When patriots become heroes,Released,http://captainamerica.marvel.com/,2011,7,2010,230569774
36643,The World Is Not Enough,en,1999-11-08,135000000,361832400,128.0,6.0,862,39.604363,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to a protect beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",As the countdown begins for the new millennium there is still one number you can always count on.,Released,http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/,1999,11,1990,226832400
8619,Master and Commander: The Far Side of the World,en,2003-11-14,150000000,212011111,138.0,6.9,790,36.973031,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",The courage to do the impossible lies in the hearts of men.,Released,http://www.masterandcommanderthefarsideoftheworld.com/,2003,11,2000,62011111
50620,The Twilight Saga: Breaking Dawn - Part 2,en,2012-11-13,120000000,829000000,115.0,6.1,2553,99.687084,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",The epic finale that will live forever,Released,,2012,11,2010,709000000
65759,Happy Feet Two,en,2011-11-17,130000000,150406466,100.0,5.8,373,17.7735,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",Every step counts.,Released,http://happyfeettwo.warnerbros.com/index.html,2011,11,2010,20406466
1724,The Incredible Hulk,en,2008-06-12,150000000,163712074,114.0,6.1,3021,62.898336,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",You'll like him when he's angry.,Released,,2008,6,2000,13712074
267935,The BFG,en,2016-06-01,140000000,183345589,120.0,6.0,1000,44.19092,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",The world is more giant than you can imagine.,Released,http://movies.disney.com/the-bfg,2016,6,2010,43345589
281957,The Revenant,en,2015-12-25,135000000,532950503,156.0,7.3,6396,100.635882,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.","(n. One who has returned, as if from the dead.)",Released,http://www.foxmovies.com/movies/the-revenant,2015,12,2010,397950503
77950,Turbo,en,2013-07-11,135000000,282570682,96.0,6.1,1074,44.765377,The tale of an ordinary garden snail who dreams of winning the Indy 500.,SLO NO MO,Released,http://www.turbomovie.com/,2013,7,2010,147570682
44896,Rango,en,2011-03-02,135000000,245724603,107.0,6.6,2051,29.91353,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",Heroes come in all different colors.,Released,http://www.rangomovie.com/,2011,3,2010,110724603
270946,Penguins of Madagascar,en,2014-11-22,132000000,373552094,92.0,6.5,1346,84.366984,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",The Movie Event That Will Blow Their Cover,Released,,2014,11,2010,241552094
2503,The Bourne Ultimatum,en,2007-08-03,70000000,442824138,115.0,7.3,2888,45.381501,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",Remember everything. Forgive nothing.,Released,http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,2007,8,2000,372824138
9502,Kung Fu Panda,en,2008-06-04,130000000,631744560,90.0,6.9,3145,84.689648,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",Prepare for awesomeness.,Released,http://www.kungfupanda.com/,2008,6,2000,501744560
102899,Ant-Man,en,2015-07-14,130000000,519311965,117.0,7.0,5880,120.09361,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",Heroes don't get any bigger.,Released,http://marvel.com/movies/movie/180/ant-man,2015,7,2010,389311965
